Txn Date,Store,Category,Payment Type,Basket Items,Basket Value
03.07.2024,Store 37,Monitors,Cash,11,451.46
25.11.2024,Store 02,Storage,Voucher,11,253.71
15.05.2024,Store 29,Peripherals,Card,13,93.59
26.02.2024,Store 19,Laptops,Wallet,16,120.13
31.01.2025,Store 20,Monitors,Cash,18,288.66
02.10.2024,Store 38,Storage,Card,14,89.78
24.08.2024,Store 18,Networking,Card,2,466.22
18.11.2024,Store 38,Storage,Card,17,146.51
08.04.2025,Store 11,Monitors,Cash,2,85.45
22.11.2025,Store 17,Peripherals,Voucher,15,222.65
14.09.2025,Store 17,Peripherals,Cash,14,196.1
07.11.2025,Store 13,Monitors,Wallet,18,413.68
29.11.2024,Store 17,Laptops,Card,21,37.12
24.05.2024,Store 15,Peripherals,Cash,20,165.17
01.09.2024,Store 25,Laptops,Card,21,318.11
17.11.2024,Store 34,Networking,Wallet,7,381.8
06.10.2024,Store 31,Laptops,Wallet,12,261.92
11.02.2025,Store 30,Storage,Wallet,4,238.16
10.05.2024,Store 25,Storage,Cash,8,234.35
27.08.2024,Store 38,Storage,Wallet,4,301.56
04.02.2025,Store 08,Storage,Voucher,7,442.78
21.05.2025,Store 35,Laptops,Cash,20,278.23
30.10.2024,Store 11,Networking,Wallet,21,289.38
13.03.2025,Store 24,Networking,Cash,19,442.41
19.12.2024,Store 26,Networking,Card,14,100.22
28.11.2024,Store 34,Peripherals,Card,3,217.22
16.02.2024,Store 35,Laptops,Cash,9,195.34
25.09.2025,Store 06,Laptops,Wallet,5,60.78
25.08.2025,Store 13,Networking,Voucher,10,327.87
07.05.2025,Store 39,Networking,Wallet,2,445.17
07.11.2025,Store 02,Monitors,Wallet,8,388.68
22.01.2024,Store 26,Networking,Cash,20,95.89
01.07.2024,Store 05,Storage,Card,17,108.25
30.08.2024,Store 29,Peripherals,Cash,4,378.18
04.09.2024,Store 03,Monitors,Cash,5,49.12
22.11.2024,Store 07,Laptops,Card,4,326.08
23.05.2024,Store 26,Networking,Card,15,316.48
21.10.2025,Store 03,Monitors,Cash,13,470.53
06.06.2025,Store 29,Storage,Cash,21,169.3
14.04.2024,Store 16,Peripherals,Cash,19,235.97
21.04.2024,Store 26,Monitors,Cash,12,467.1
22.05.2024,Store 16,Laptops,Cash,7,330.9
07.05.2024,Store 03,Storage,Wallet,17,260.65
30.03.2025,Store 22,Peripherals,Cash,12,154.31
17.11.2024,Store 37,Laptops,Wallet,21,22.09
17.06.2025,Store 36,Laptops,Cash,4,47.54
18.06.2025,Store 02,Monitors,Card,7,387.71
08.04.2025,Store 07,Laptops,Wallet,8,281.3
10.02.2024,Store 39,Networking,Card,8,477.54
18.09.2025,Store 07,Networking,Card,20,10.86
03.11.2024,Store 29,Laptops,Card,9,445.48
24.01.2025,Store 18,Monitors,Wallet,3,135.72
02.12.2024,Store 38,Monitors,Voucher,3,61.05
26.03.2025,Store 15,Peripherals,Card,6,365.97
13.10.2025,Store 07,Laptops,Card,16,106.83
13.01.2024,Store 08,Peripherals,Wallet,10,133.01
17.07.2025,Store 30,Peripherals,Wallet,10,81.45
10.08.2024,Store 37,Laptops,Voucher,7,224.4
28.01.2025,Store 23,Storage,Wallet,3,275.69
22.03.2024,Store 01,Peripherals,Wallet,4,87.4
21.09.2025,Store 17,Peripherals,Wallet,12,220.95
24.05.2025,Store 19,Networking,Wallet,15,19.19
24.08.2024,Store 15,Laptops,Card,22,189.83
02.05.2025,Store 33,Monitors,Voucher,14,400.9
09.07.2024,Store 15,Storage,Cash,13,156.87
07.02.2024,Store 05,Networking,Card,16,304.49
18.05.2025,Store 39,Peripherals,Wallet,5,39.08
15.05.2025,Store 14,Storage,Cash,3,285.48
10.07.2025,Store 17,Laptops,Voucher,11,455.21
30.04.2025,Store 21,Laptops,Wallet,21,4.54
04.11.2025,Store 14,Monitors,Cash,2,125.3
28.10.2024,Store 10,Networking,Wallet,3,178.13
22.11.2025,Store 23,Networking,Wallet,18,299.16
04.06.2024,Store 32,Peripherals,Card,7,450.2
25.10.2025,Store 03,Peripherals,Wallet,11,45.91
14.09.2024,Store 14,Networking,Cash,1,419.44
13.11.2024,Store 34,Peripherals,Card,2,281.46
29.11.2025,Store 15,Peripherals,Card,13,478.56
07.07.2025,Store 37,Monitors,Cash,4,325.63
20.11.2024,Store 27,Peripherals,Voucher,7,21.7
03.03.2024,Store 08,Laptops,Voucher,5,111.67
06.12.2024,Store 14,Networking,Cash,1,328.78
23.07.2025,Store 16,Storage,Card,15,311.18
02.01.2024,Store 16,Monitors,Wallet,17,255.36
05.05.2024,Store 21,Networking,Card,2,430.94
22.01.2025,Store 21,Monitors,Cash,3,109.28
22.07.2024,Store 22,Monitors,Card,8,430.68
29.05.2024,Store 11,Storage,Card,16,265.91
20.08.2025,Store 23,Peripherals,Card,4,441.02
19.04.2024,Store 22,Storage,Voucher,2,143.68
30.06.2025,Store 24,Peripherals,Cash,14,275.63
12.05.2024,Store 11,Laptops,Cash,22,452.11
03.02.2024,Store 28,Networking,Card,22,8.46
20.07.2025,Store 28,Storage,Wallet,22,176.14
26.10.2024,Store 17,Networking,Cash,12,391.18
25.07.2025,Store 20,Peripherals,Card,19,249.4
29.01.2024,Store 39,Storage,Voucher,15,148.2
17.01.2025,Store 24,Monitors,Voucher,3,247.2
27.01.2025,Store 37,Monitors,Card,11,131.59
15.06.2024,Store 18,Networking,Wallet,17,23.52
10.05.2025,Store 40,Networking,Card,15,426.05
05.02.2025,Store 21,Laptops,Voucher,5,252.53
03.09.2024,Store 34,Storage,Cash,14,472.61
26.02.2025,Store 18,Peripherals,Card,11,69.18
04.09.2025,Store 27,Networking,Cash,5,464.96
24.01.2025,Store 13,Peripherals,Card,10,247.29
06.11.2025,Store 15,Peripherals,Voucher,12,341.2
13.10.2024,Store 33,Peripherals,Cash,18,391.93
14.05.2025,Store 14,Laptops,Wallet,19,166.81
29.10.2025,Store 14,Monitors,Wallet,6,352.76
24.04.2025,Store 16,Storage,Wallet,9,310.99
28.01.2025,Store 10,Peripherals,Wallet,5,56.87
08.07.2024,Store 11,Storage,Wallet,3,156.25
05.04.2025,Store 01,Storage,Card,8,416.46
05.11.2024,Store 10,Storage,Card,18,146.72
17.11.2025,Store 15,Networking,Cash,1,139.05
13.09.2025,Store 35,Networking,Voucher,18,302.87
09.06.2025,Store 23,Laptops,Cash,20,169.43
01.11.2024,Store 35,Peripherals,Voucher,13,375.63
23.10.2024,Store 14,Storage,Card,17,32.93
27.02.2024,Store 25,Laptops,Card,20,205.91
29.02.2024,Store 30,Networking,Card,7,380.46
29.04.2024,Store 32,Storage,Cash,10,139.76
09.04.2024,Store 01,Monitors,Cash,4,34.84
22.11.2025,Store 39,Networking,Wallet,14,232.16
14.02.2025,Store 18,Networking,Card,20,423.9
09.05.2024,Store 05,Monitors,Voucher,14,275.17
09.05.2025,Store 39,Networking,Voucher,3,401.06
13.06.2025,Store 34,Monitors,Voucher,10,3.94
06.03.2024,Store 25,Storage,Card,10,3.75
06.02.2024,Store 07,Peripherals,Wallet,21,235.58
22.06.2024,Store 37,Laptops,Card,21,41.99
05.12.2024,Store 13,Monitors,Wallet,2,332.69
26.09.2024,Store 22,Laptops,Cash,11,104.61
23.04.2025,Store 23,Storage,Card,5,362.47
07.12.2024,Store 36,Monitors,Cash,2,209.05
07.09.2024,Store 37,Peripherals,Wallet,19,159.65
15.11.2025,Store 34,Monitors,Wallet,13,60.17
10.11.2025,Store 03,Networking,Wallet,14,126.9
15.09.2024,Store 31,Networking,Wallet,8,296
10.11.2025,Store 40,Laptops,Wallet,2,399.79
02.11.2025,Store 37,Storage,Cash,22,318.54
21.06.2025,Store 04,Laptops,Wallet,6,462.11
10.09.2024,Store 15,Storage,Voucher,15,347.42
23.02.2024,Store 16,Laptops,Voucher,15,391.87
08.07.2025,Store 12,Storage,Cash,7,460.26
09.08.2025,Store 31,Networking,Voucher,16,163.23
20.06.2025,Store 10,Peripherals,Card,11,128.32
25.04.2024,Store 18,Storage,Wallet,20,391.42
01.11.2024,Store 20,Peripherals,Cash,3,194.42
28.03.2025,Store 13,Monitors,Cash,5,303.54
03.11.2024,Store 32,Peripherals,Voucher,4,354.19
24.04.2024,Store 32,Laptops,Cash,6,29.87
29.11.2024,Store 14,Peripherals,Wallet,16,82.19
10.07.2024,Store 20,Networking,Card,20,127.27
13.10.2025,Store 12,Storage,Voucher,22,266.4
20.09.2024,Store 19,Peripherals,Cash,8,78.37
18.09.2025,Store 34,Laptops,Voucher,14,125.01
14.12.2024,Store 02,Networking,Card,6,296.28
24.04.2025,Store 20,Networking,Cash,6,182.91
23.11.2024,Store 10,Monitors,Wallet,16,421.82
07.10.2025,Store 40,Storage,Voucher,16,245.87
27.04.2025,Store 14,Laptops,Wallet,16,66.81
19.05.2025,Store 39,Networking,Voucher,7,477.55
11.09.2025,Store 37,Laptops,Voucher,4,410.91
19.10.2025,Store 30,Laptops,Card,21,372.78
22.12.2024,Store 35,Laptops,Card,6,229.6
01.02.2025,Store 21,Monitors,Voucher,20,51.16
01.08.2024,Store 40,Peripherals,Card,7,409.88
15.07.2025,Store 16,Networking,Card,10,416.33
20.02.2024,Store 29,Peripherals,Voucher,8,469.87
12.11.2024,Store 16,Peripherals,Wallet,9,168.38
12.08.2024,Store 15,Monitors,Cash,6,278.64
10.05.2025,Store 12,Storage,Wallet,1,228.28
11.09.2024,Store 31,Peripherals,Cash,21,241.22
30.07.2025,Store 29,Laptops,Cash,22,369.43
12.07.2024,Store 30,Laptops,Cash,6,381.61
19.01.2024,Store 33,Storage,Cash,8,457.83
11.06.2025,Store 30,Storage,Voucher,3,221.03
29.01.2024,Store 36,Networking,Cash,21,469.77
19.06.2025,Store 25,Networking,Voucher,14,216.1
30.04.2024,Store 23,Storage,Card,3,147.83
23.03.2025,Store 38,Peripherals,Card,21,58.75
09.12.2024,Store 40,Laptops,Voucher,22,146.61
15.08.2024,Store 03,Peripherals,Card,7,442.48
29.09.2025,Store 36,Storage,Voucher,2,226.86
13.10.2025,Store 12,Laptops,Card,22,346.61
14.04.2025,Store 31,Monitors,Card,13,464.72
09.07.2025,Store 39,Storage,Card,18,128.25
20.12.2024,Store 07,Networking,Card,13,330.87
15.07.2025,Store 09,Laptops,Voucher,1,335.66
16.03.2024,Store 10,Peripherals,Card,3,46.73
21.08.2025,Store 36,Networking,Card,16,166.44
24.09.2024,Store 13,Monitors,Cash,8,313.84
03.08.2024,Store 19,Networking,Voucher,6,169.89
07.05.2025,Store 09,Networking,Voucher,6,150.28
30.06.2024,Store 11,Storage,Voucher,12,102.68
19.07.2024,Store 29,Laptops,Card,7,151.73
12.12.2024,Store 40,Storage,Wallet,4,347.1
13.05.2024,Store 30,Networking,Wallet,20,273.53
31.10.2024,Store 13,Peripherals,Cash,19,384.25
05.08.2024,Store 21,Peripherals,Wallet,17,422.9
27.02.2025,Store 22,Peripherals,Cash,21,390.69
02.05.2024,Store 06,Peripherals,Wallet,1,106.11
07.11.2024,Store 02,Monitors,Card,17,358.5
06.03.2025,Store 21,Peripherals,Wallet,12,22.36
27.10.2025,Store 27,Peripherals,Wallet,10,398.26
21.01.2024,Store 09,Storage,Wallet,13,66.1
12.08.2025,Store 09,Peripherals,Cash,2,238.86
24.07.2025,Store 35,Networking,Card,10,441.15
27.05.2024,Store 30,Monitors,Voucher,11,317.33
10.07.2024,Store 20,Storage,Cash,16,473.09
15.03.2024,Store 38,Storage,Voucher,12,29.13
13.01.2024,Store 07,Storage,Card,3,99.64
01.03.2024,Store 37,Peripherals,Card,19,435.32
15.10.2024,Store 34,Peripherals,Voucher,6,270.14
23.10.2025,Store 32,Peripherals,Voucher,22,442.78
01.08.2024,Store 18,Peripherals,Card,19,79.3
06.12.2024,Store 08,Laptops,Cash,20,289.65
28.11.2025,Store 31,Storage,Card,18,149.21
22.04.2024,Store 14,Monitors,Cash,11,313.6
20.09.2024,Store 29,Peripherals,Cash,17,243.49
16.03.2025,Store 15,Monitors,Voucher,21,33.77
12.06.2025,Store 27,Networking,Cash,1,215.64
21.02.2024,Store 07,Peripherals,Card,1,38.95
13.03.2024,Store 20,Networking,Wallet,12,387.42
29.08.2024,Store 17,Networking,Voucher,10,376.55
25.11.2024,Store 13,Monitors,Cash,14,270.25
22.03.2024,Store 12,Monitors,Card,8,470.06
17.09.2024,Store 02,Networking,Card,6,411.63
29.08.2025,Store 33,Storage,Voucher,11,92.27
17.06.2024,Store 09,Storage,Cash,15,180.19
28.09.2024,Store 20,Laptops,Voucher,1,78.83
22.05.2025,Store 25,Networking,Card,15,437.8
21.04.2024,Store 08,Storage,Cash,12,31.12
20.02.2024,Store 13,Monitors,Wallet,22,268.84
06.06.2024,Store 02,Laptops,Wallet,11,133.32
15.06.2024,Store 36,Networking,Voucher,1,91.63
19.11.2025,Store 03,Networking,Cash,3,318.21
16.04.2024,Store 06,Monitors,Voucher,6,227.56
23.11.2025,Store 33,Peripherals,Cash,7,406.71
02.05.2024,Store 31,Monitors,Card,17,235.34
03.11.2025,Store 04,Networking,Wallet,21,325.35
21.12.2024,Store 07,Laptops,Voucher,15,17.83
12.07.2025,Store 28,Monitors,Wallet,8,94.25
24.08.2024,Store 37,Peripherals,Card,16,389.1
01.11.2025,Store 01,Peripherals,Card,8,230.58
25.07.2024,Store 18,Monitors,Wallet,20,359.62
28.10.2025,Store 23,Storage,Voucher,3,81.48
07.06.2024,Store 18,Peripherals,Card,16,457.04
11.09.2025,Store 22,Monitors,Cash,22,67.37
30.06.2025,Store 21,Peripherals,Card,16,153.07
15.05.2025,Store 26,Peripherals,Voucher,5,6.74
24.02.2025,Store 08,Storage,Card,9,317.2
23.06.2025,Store 07,Monitors,Voucher,3,80.47
24.02.2025,Store 30,Monitors,Voucher,8,204.03
31.10.2024,Store 12,Networking,Voucher,22,466.38
03.11.2025,Store 24,Storage,Wallet,17,150.35
28.10.2024,Store 27,Networking,Cash,18,407.81
01.06.2024,Store 39,Peripherals,Card,3,462.23
27.11.2024,Store 24,Laptops,Voucher,1,390.16
23.10.2025,Store 08,Laptops,Card,12,167.86
14.03.2025,Store 19,Networking,Voucher,16,376.35
03.09.2024,Store 20,Peripherals,Card,19,245.48
11.02.2024,Store 25,Peripherals,Voucher,7,389.9
13.11.2025,Store 38,Laptops,Card,21,198.46
26.03.2024,Store 10,Monitors,Cash,2,270.26
18.05.2024,Store 22,Peripherals,Card,20,165.31
20.10.2025,Store 25,Peripherals,Card,22,69.05
11.08.2025,Store 13,Monitors,Cash,8,17.97
08.03.2024,Store 18,Monitors,Voucher,5,365.6
18.02.2024,Store 03,Storage,Cash,2,432.53
01.12.2024,Store 04,Networking,Card,18,301.24
08.09.2025,Store 15,Monitors,Wallet,11,359.42
31.05.2025,Store 30,Monitors,Voucher,20,337.17
10.10.2025,Store 32,Networking,Voucher,12,236.44
30.09.2024,Store 28,Laptops,Wallet,18,369.43
19.08.2025,Store 20,Networking,Cash,15,78.97
24.10.2025,Store 17,Networking,Voucher,13,379.03
21.06.2024,Store 04,Networking,Voucher,2,238.69
18.10.2024,Store 31,Laptops,Cash,3,355.99
30.07.2025,Store 21,Storage,Wallet,22,87.88
11.09.2024,Store 06,Monitors,Cash,2,128.55
23.02.2024,Store 31,Peripherals,Wallet,20,309.04
01.04.2025,Store 37,Laptops,Card,10,351.27
08.07.2024,Store 12,Peripherals,Card,12,357.82
18.03.2024,Store 01,Networking,Wallet,10,312.19
04.01.2025,Store 31,Storage,Card,17,244.35
23.03.2024,Store 07,Monitors,Voucher,18,137.32
28.07.2025,Store 34,Monitors,Voucher,1,337.13
18.10.2024,Store 05,Peripherals,Wallet,19,233.54
14.01.2024,Store 09,Storage,Card,20,46.29
16.12.2024,Store 05,Networking,Card,16,46.99
23.05.2024,Store 34,Networking,Voucher,6,69.71
10.06.2024,Store 01,Networking,Voucher,13,240.62
28.09.2024,Store 03,Monitors,Card,14,327.5
09.01.2025,Store 30,Monitors,Voucher,2,340.31
03.09.2025,Store 36,Laptops,Cash,4,327.98
10.06.2024,Store 06,Peripherals,Wallet,11,55.55
28.11.2025,Store 27,Storage,Voucher,1,81.17
10.01.2025,Store 07,Monitors,Card,3,145.51
23.10.2025,Store 02,Laptops,Voucher,17,270.41
03.10.2024,Store 19,Storage,Voucher,4,59.4
07.06.2024,Store 27,Monitors,Card,4,294.46
16.06.2024,Store 06,Peripherals,Wallet,4,212.83
13.04.2024,Store 20,Networking,Cash,10,389.2
25.08.2025,Store 19,Peripherals,Cash,7,476.85
14.04.2024,Store 23,Storage,Wallet,15,128.42
12.01.2025,Store 08,Laptops,Cash,20,386.17
13.03.2025,Store 18,Networking,Wallet,5,420.44
14.11.2025,Store 33,Monitors,Card,22,190.66
06.09.2025,Store 05,Laptops,Cash,7,160.3
25.02.2024,Store 07,Networking,Card,19,454.2
06.04.2025,Store 26,Networking,Voucher,7,30.91
10.11.2025,Store 36,Storage,Cash,8,210.36
06.01.2024,Store 35,Networking,Card,2,83.53
02.03.2024,Store 14,Storage,Card,14,437
23.02.2025,Store 31,Peripherals,Voucher,20,342.65
02.08.2025,Store 35,Networking,Voucher,5,109.4
17.03.2025,Store 40,Laptops,Cash,20,139.88
20.09.2024,Store 40,Laptops,Cash,12,139.27
04.05.2024,Store 16,Peripherals,Wallet,9,389.06
24.04.2024,Store 08,Networking,Wallet,6,421.25
08.06.2025,Store 09,Storage,Wallet,13,206.65
13.07.2024,Store 22,Networking,Wallet,2,61.22
15.06.2024,Store 27,Networking,Cash,15,305.01
23.09.2024,Store 22,Storage,Voucher,17,407.21
13.03.2024,Store 13,Networking,Card,6,196.95
24.01.2025,Store 32,Laptops,Voucher,8,422.9
06.01.2025,Store 05,Laptops,Cash,14,47.39
13.05.2025,Store 11,Storage,Card,16,334.51
14.07.2024,Store 16,Monitors,Wallet,19,215.16
29.10.2024,Store 18,Networking,Voucher,10,177.1
08.07.2025,Store 01,Laptops,Wallet,16,359.91
29.10.2025,Store 25,Peripherals,Cash,3,265.51
11.06.2024,Store 06,Peripherals,Voucher,2,74.42
09.07.2024,Store 25,Monitors,Voucher,20,29.13
08.05.2024,Store 02,Monitors,Cash,9,405.38
29.10.2025,Store 05,Networking,Cash,3,353.42
28.03.2025,Store 30,Storage,Wallet,18,91.4
13.06.2025,Store 19,Storage,Card,2,245.54
01.07.2025,Store 31,Peripherals,Card,3,183.33
18.05.2025,Store 34,Storage,Cash,8,264.87
02.01.2025,Store 30,Peripherals,Card,5,421.22
12.02.2025,Store 13,Networking,Voucher,15,43.93
18.12.2024,Store 10,Peripherals,Card,11,449.64
23.05.2025,Store 07,Laptops,Card,22,398.58
05.02.2025,Store 24,Laptops,Cash,3,16.46
27.08.2025,Store 13,Laptops,Card,19,116.54
09.04.2024,Store 18,Peripherals,Wallet,13,202.86
29.11.2024,Store 32,Networking,Card,22,332.57
15.10.2025,Store 38,Storage,Voucher,10,338.62
27.09.2024,Store 29,Monitors,Cash,4,383.14
29.11.2024,Store 24,Peripherals,Cash,20,6.93
27.08.2024,Store 29,Peripherals,Cash,19,219.28
04.08.2025,Store 02,Networking,Cash,21,204.58
23.02.2025,Store 39,Storage,Card,7,393.81
13.10.2025,Store 36,Laptops,Cash,3,214.08
27.11.2025,Store 23,Storage,Cash,7,275.52
07.02.2024,Store 01,Monitors,Voucher,4,433.97
30.06.2025,Store 24,Peripherals,Card,5,36.69
25.10.2025,Store 15,Laptops,Card,16,425.55
12.12.2024,Store 31,Monitors,Voucher,12,304.48
26.10.2025,Store 28,Networking,Wallet,5,414.18
24.06.2024,Store 40,Monitors,Wallet,2,113.95
03.08.2024,Store 37,Monitors,Cash,11,362.61
11.09.2025,Store 34,Peripherals,Cash,10,285.99
24.04.2024,Store 01,Storage,Voucher,12,83.21
07.07.2024,Store 28,Networking,Wallet,16,455.63
06.10.2024,Store 39,Storage,Card,11,442.19
17.10.2025,Store 07,Laptops,Wallet,2,425.05
18.11.2024,Store 21,Monitors,Card,22,469.86
08.10.2024,Store 29,Storage,Card,2,437.29
21.06.2025,Store 22,Monitors,Cash,19,15.26
09.09.2024,Store 30,Peripherals,Card,2,307.36
21.05.2024,Store 27,Peripherals,Voucher,17,399.1
27.07.2025,Store 04,Laptops,Voucher,8,15.99
01.06.2025,Store 04,Laptops,Voucher,21,52.74
02.12.2024,Store 39,Peripherals,Voucher,10,412.84
16.09.2024,Store 31,Storage,Cash,9,347.19
11.11.2025,Store 37,Storage,Cash,12,48.72
26.02.2025,Store 18,Peripherals,Voucher,9,90.39
29.05.2025,Store 15,Networking,Card,19,130.14
14.10.2024,Store 06,Laptops,Voucher,15,444.85
07.02.2025,Store 36,Monitors,Card,8,88.8
06.06.2024,Store 38,Networking,Voucher,22,148.01
12.08.2025,Store 03,Networking,Voucher,6,232.11
02.06.2025,Store 33,Peripherals,Cash,1,119.3
07.07.2025,Store 33,Storage,Voucher,11,303.25
25.06.2025,Store 07,Peripherals,Voucher,6,375.1
08.10.2024,Store 22,Laptops,Cash,2,174.85
10.09.2024,Store 21,Networking,Voucher,16,122.8
18.05.2024,Store 13,Storage,Wallet,19,312.87
08.03.2025,Store 11,Storage,Wallet,3,220.14
22.11.2025,Store 19,Laptops,Card,14,148.48
27.09.2024,Store 22,Laptops,Card,14,150.06
12.01.2024,Store 39,Peripherals,Voucher,20,459.81
29.03.2025,Store 05,Laptops,Wallet,5,413.5
22.10.2025,Store 18,Networking,Voucher,17,109.51
06.01.2025,Store 09,Storage,Card,17,192.42
09.05.2024,Store 25,Peripherals,Card,16,309.07
03.10.2025,Store 12,Laptops,Wallet,12,446.57
30.08.2025,Store 22,Peripherals,Card,22,374.74
22.04.2024,Store 39,Networking,Card,3,320.94
18.05.2024,Store 09,Peripherals,Cash,6,64.35
05.04.2025,Store 06,Laptops,Card,20,228.03
31.12.2024,Store 14,Networking,Wallet,5,151.4
12.01.2025,Store 19,Laptops,Card,2,232.92
17.10.2024,Store 39,Storage,Card,7,190.75
13.01.2025,Store 30,Monitors,Card,1,281.46
31.03.2025,Store 06,Peripherals,Cash,12,80.77
28.09.2025,Store 25,Peripherals,Wallet,6,63.14
27.02.2025,Store 28,Monitors,Card,11,445.3
01.02.2024,Store 30,Peripherals,Wallet,8,370.73
20.07.2025,Store 22,Networking,Wallet,9,89.79
04.01.2025,Store 30,Monitors,Cash,6,286.25
25.07.2024,Store 22,Networking,Cash,5,391.46
29.10.2025,Store 10,Storage,Voucher,7,392.23
14.08.2025,Store 36,Peripherals,Voucher,3,99.18
02.04.2024,Store 24,Monitors,Wallet,16,138.87
03.10.2024,Store 19,Laptops,Wallet,1,106.8
05.03.2025,Store 23,Networking,Cash,7,238.69
06.10.2025,Store 37,Networking,Card,7,268.34
14.07.2025,Store 31,Peripherals,Cash,7,278.46
19.06.2024,Store 13,Peripherals,Card,3,210.49
02.04.2024,Store 22,Storage,Card,6,471.7
24.05.2025,Store 34,Peripherals,Wallet,8,161.92
25.11.2025,Store 11,Networking,Voucher,15,457.7
20.06.2025,Store 35,Networking,Cash,17,420.24
19.02.2024,Store 38,Peripherals,Wallet,15,22.4
09.09.2024,Store 04,Laptops,Card,13,230.75
28.08.2025,Store 14,Peripherals,Card,16,155.95
03.09.2025,Store 02,Peripherals,Cash,22,456.24
21.11.2025,Store 35,Monitors,Cash,18,147.03
07.11.2025,Store 36,Monitors,Card,13,158.46
25.12.2024,Store 36,Networking,Cash,13,38.57
04.04.2024,Store 10,Networking,Wallet,13,142.21
18.11.2024,Store 06,Peripherals,Cash,15,378.51
24.05.2025,Store 40,Networking,Cash,5,387.64
01.11.2024,Store 24,Networking,Card,14,337.94
03.06.2025,Store 31,Monitors,Wallet,22,443.48
20.11.2024,Store 21,Laptops,Voucher,16,64.95
11.01.2024,Store 15,Peripherals,Voucher,15,259.96
14.04.2024,Store 29,Monitors,Card,3,471.37
19.01.2024,Store 28,Peripherals,Cash,20,329.67
16.11.2025,Store 36,Networking,Cash,1,415.56
26.11.2025,Store 10,Monitors,Wallet,6,253.33
17.05.2024,Store 13,Monitors,Card,6,336.68
15.07.2024,Store 19,Storage,Voucher,4,450.76
05.08.2025,Store 32,Laptops,Cash,6,318.98
04.07.2025,Store 39,Laptops,Wallet,20,293.47
20.04.2025,Store 37,Laptops,Voucher,21,172.6
01.03.2025,Store 01,Monitors,Cash,7,41.48
14.06.2024,Store 12,Laptops,Voucher,7,355.91
17.04.2024,Store 31,Monitors,Card,9,17.05
22.01.2025,Store 35,Storage,Voucher,7,199.37
15.07.2025,Store 33,Peripherals,Wallet,3,332.18
27.02.2024,Store 15,Storage,Wallet,9,369.51
24.04.2025,Store 01,Laptops,Wallet,19,20.6
07.11.2024,Store 18,Peripherals,Voucher,9,327.14
